season,week,team,attempts,carries,passing_yards,rushing_yards,receiving_yards,total_plays,pass_rate,total_yards,yards_per_play,pass_yards_per_play,rush_yards_per_play
2024,7,CAR,18,23,89.0,95.0,89.0,41,0.43902439024390244,273.0,6.658536585365853,4.944444444444445,4.130434782608695
2024,7,CIN,25,25,181.0,59.0,181.0,50,0.5,421.0,8.42,7.24,2.36
2024,7,CLE,52,21,277.0,77.0,277.0,73,0.7123287671232876,631.0,8.643835616438356,5.326923076923077,3.6666666666666665
2024,7,DEN,26,35,164.0,225.0,164.0,61,0.4262295081967213,553.0,9.065573770491802,6.3076923076923075,6.428571428571429
2024,7,DET,25,26,280.0,143.0,280.0,51,0.49019607843137253,703.0,13.784313725490197,11.2,5.5
2024,7,GB,33,20,220.0,82.0,220.0,53,0.6226415094339622,522.0,9.849056603773585,6.666666666666667,4.1
2024,7,HOU,21,33,86.0,142.0,86.0,54,0.3888888888888889,314.0,5.814814814814815,4.095238095238095,4.303030303030303
2024,7,IND,24,37,129.0,155.0,129.0,61,0.39344262295081966,413.0,6.770491803278689,5.375,4.1891891891891895
2024,7,JAX,20,39,193.0,171.0,193.0,59,0.3389830508474576,557.0,9.440677966101696,9.65,4.384615384615385
2024,7,KC,27,38,154.0,183.0,154.0,65,0.4153846153846154,491.0,7.553846153846154,5.703703703703703,4.815789473684211
2024,7,LA,23,28,154.0,115.0,154.0,51,0.45098039215686275,423.0,8.294117647058824,6.695652173913044,4.107142857142857
2024,7,LAC,39,22,349.0,59.0,349.0,61,0.639344262295082,757.0,12.40983606557377,8.948717948717949,2.6818181818181817
2024,7,LV,44,29,206.0,122.0,206.0,73,0.6027397260273972,534.0,7.315068493150685,4.681818181818182,4.206896551724138
2024,7,MIA,26,38,161.0,189.0,136.0,64,0.40625,486.0,7.59375,6.1923076923076925,4.973684210526316
2024,7,MIN,27,21,259.0,139.0,259.0,48,0.5625,657.0,13.6875,9.592592592592593,6.619047619047619
2024,7,NE,37,15,276.0,38.0,276.0,52,0.7115384615384616,590.0,11.346153846153847,7.45945945945946,2.533333333333333
2024,7,NO,39,21,210.0,97.0,210.0,60,0.65,517.0,8.616666666666667,5.384615384615385,4.619047619047619
2024,7,NYG,29,18,105.0,76.0,105.0,47,0.6170212765957447,286.0,6.085106382978723,3.6206896551724137,4.222222222222222
2024,7,NYJ,39,15,276.0,54.0,276.0,54,0.7222222222222222,606.0,11.222222222222221,7.076923076923077,3.6
2024,7,PHI,15,45,114.0,269.0,114.0,60,0.25,497.0,8.283333333333333,7.6,5.977777777777778
2024,7,PIT,29,36,264.0,149.0,264.0,65,0.4461538461538462,677.0,10.415384615384616,9.10344827586207,4.138888888888889
2024,7,SEA,29,26,242.0,103.0,242.0,55,0.5272727272727272,587.0,10.672727272727272,8.344827586206897,3.9615384615384617
2024,7,SF,31,23,212.0,87.0,212.0,54,0.5740740740740741,511.0,9.462962962962964,6.838709677419355,3.782608695652174
2024,7,TB,45,30,370.0,125.0,370.0,75,0.6,865.0,11.533333333333333,8.222222222222221,4.166666666666667
2024,7,TEN,40,24,215.0,89.0,215.0,64,0.625,519.0,8.109375,5.375,3.7083333333333335
2024,7,WAS,25,37,211.0,214.0,211.0,62,0.4032258064516129,636.0,10.258064516129032,8.44,5.783783783783784
2024,8,ARI,36,26,307.0,82.0,307.0,62,0.5806451612903226,696.0,11.225806451612904,8.527777777777779,3.1538461538461537
2024,8,ATL,29,29,276.0,129.0,276.0,58,0.5,681.0,11.741379310344827,9.517241379310345,4.448275862068965
2024,8,BAL,38,21,289.0,124.0,289.0,59,0.6440677966101694,702.0,11.898305084745763,7.605263157894737,5.904761904761905
2024,8,BUF,34,34,283.0,164.0,283.0,68,0.5,730.0,10.735294117647058,8.323529411764707,4.823529411764706
2024,8,CAR,37,20,224.0,69.0,224.0,57,0.6491228070175439,517.0,9.070175438596491,6.054054054054054,3.45
2024,8,CHI,24,33,131.0,202.0,131.0,57,0.42105263157894735,464.0,8.140350877192983,5.458333333333333,6.121212121212121
2024,8,CIN,37,20,234.0,58.0,234.0,57,0.6491228070175439,526.0,9.228070175438596,6.324324324324325,2.9
2024,8,CLE,41,23,334.0,80.0,334.0,64,0.640625,748.0,11.6875,8.146341463414634,3.4782608695652173
2024,8,DAL,38,18,243.0,56.0,243.0,56,0.6785714285714286,542.0,9.678571428571429,6.394736842105263,3.111111111111111
2024,8,DEN,38,32,312.0,102.0,287.0,70,0.5428571428571428,701.0,10.014285714285714,8.210526315789474,3.1875
2024,8,DET,19,24,94.0,164.0,94.0,43,0.4418604651162791,352.0,8.186046511627907,4.947368421052632,6.833333333333333
2024,8,GB,27,39,252.0,170.0,252.0,66,0.4090909090909091,674.0,10.212121212121213,9.333333333333334,4.358974358974359
2024,8,HOU,37,29,285.0,96.0,285.0,66,0.5606060606060606,666.0,10.090909090909092,7.702702702702703,3.310344827586207
2024,8,IND,32,26,175.0,150.0,175.0,58,0.5517241379310345,500.0,8.620689655172415,5.46875,5.769230769230769
2024,8,JAX,32,23,308.0,91.0,308.0,55,0.5818181818181818,707.0,12.854545454545455,9.625,3.9565217391304346
2024,8,KC,38,29,262.0,82.0,262.0,67,0.5671641791044776,606.0,9.044776119402986,6.894736842105263,2.8275862068965516
2024,8,LA,34,32,279.0,107.0,279.0,66,0.5151515151515151,665.0,10.075757575757576,8.205882352941176,3.34375
2024,8,LAC,32,28,279.0,122.0,270.0,60,0.5333333333333333,671.0,11.183333333333334,8.71875,4.357142857142857
2024,8,LV,30,21,209.0,33.0,209.0,51,0.5882352941176471,451.0,8.843137254901961,6.966666666666667,1.5714285714285714
2024,8,MIA,38,24,234.0,147.0,215.0,62,0.6129032258064516,596.0,9.612903225806452,6.157894736842105,6.125
2024,8,MIN,25,22,240.0,64.0,240.0,47,0.5319148936170213,544.0,11.574468085106384,9.6,2.909090909090909
2024,8,NE,30,31,155.0,112.0,155.0,61,0.4918032786885246,422.0,6.918032786885246,5.166666666666667,3.6129032258064515
2024,8,NO,42,21,281.0,117.0,281.0,63,0.6666666666666666,679.0,10.777777777777779,6.690476190476191,5.571428571428571
2024,8,NYG,38,25,264.0,157.0,264.0,63,0.6031746031746031,685.0,10.873015873015873,6.947368421052632,6.28
2024,8,NYJ,28,28,233.0,112.0,233.0,56,0.5,578.0,10.321428571428571,8.321428571428571,4.0
2024,8,PHI,20,39,236.0,161.0,236.0,59,0.3389830508474576,633.0,10.728813559322035,11.8,4.128205128205129
2024,8,PIT,28,31,278.0,167.0,278.0,59,0.4745762711864407,723.0,12.254237288135593,9.928571428571429,5.387096774193548
2024,8,SEA,29,17,212.0,32.0,212.0,46,0.6304347826086957,456.0,9.91304347826087,7.310344827586207,1.8823529411764706
